gene_id,canonical_transcript
ENSG00000221667.1,ENST00000408740.1
ENSG00000221683.1,ENST00000408756.1
ENSG00000221740.1,ENST00000408813.1
ENSG00000221679.1,ENST00000408752.1
ENSG00000221783.1,ENST00000408856.1
ENSG00000221793.1,ENST00000408866.1
ENSG00000221724.1,ENST00000408797.1
ENSG00000221768.1,ENST00000408841.1
ENSG00000221689.1,ENST00000408762.1
ENSG00000221756.1,ENST00000408829.1
ENSG00000221731.1,ENST00000408804.1
ENSG00000221720.2,ENST00000408793.2
ENSG00000221732.1,ENST00000408805.1
ENSG00000221677.2,ENST00000408750.2
ENSG00000221746.1,ENST00000408819.1
ENSG00000221670.1,ENST00000408743.1
ENSG00000221710.1,ENST00000408783.1
ENSG00000221705.1,ENST00000408778.1
ENSG00000221744.1,ENST00000408817.1
ENSG00000221733.1,ENST00000408806.1
ENSG00000221690.1,ENST00000408763.1
ENSG00000221760.1,ENST00000408833.1
ENSG00000221796.1,ENST00000408869.1
ENSG00000221789.1,ENST00000408862.1
ENSG00000221750.1,ENST00000408823.1
ENSG00000221763.1,ENST00000408836.1
ENSG00000221721.1,ENST00000408794.1
ENSG00000221666.1,ENST00000408739.1
ENSG00000221779.2,ENST00000408852.2
ENSG00000221785.1,ENST00000408858.1
ENSG00000221786.1,ENST00000408859.1
ENSG00000221707.2,ENST00000408780.2
ENSG00000221754.1,ENST00000408827.1
ENSG00000221741.1,ENST00000408814.1
ENSG00000221681.1,ENST00000408754.1
ENSG00000221703.1,ENST00000408776.1
ENSG00000221730.1,ENST00000408803.1
ENSG00000221866.5,ENST00000359827.3
ENSG00000221933.2,ENST00000408898.2
ENSG00000221867.4,ENST00000393902.3
ENSG00000221990.2,ENST00000408966.2
ENSG00000221957.4,ENST00000339924.8
ENSG00000221963.5,ENST00000409652.4
ENSG00000221810.1,ENST00000408883.1
ENSG00000221986.2,ENST00000357155.1
ENSG00000221808.1,ENST00000408881.1
ENSG00000221970.1,ENST00000408951.1
ENSG00000221994.6,ENST00000409324.3
ENSG00000221823.6,ENST00000234310.3
ENSG00000221855.1,ENST00000408916.1
ENSG00000221961.2,ENST00000408934.1
ENSG00000221799.1,ENST00000408872.1
ENSG00000221937.3,ENST00000408947.3
ENSG00000221949.2,ENST00000408887.2
ENSG00000221887.4,ENST00000408945.3
ENSG00000221977.1,ENST00000408935.1
ENSG00000221852.4,ENST00000361883.5
ENSG00000221849.2,ENST00000418898.1
ENSG00000221989.2,ENST00000408979.2
ENSG00000221807.2,ENST00000408880.2
ENSG00000221888.2,ENST00000408896.2
ENSG00000221916.2,ENST00000408991.2
ENSG00000221874.4,ENST00000391777.3
ENSG00000221944.3,ENST00000408957.3
ENSG00000222007.2,ENST00000440101.1
ENSG00000221858.2,ENST00000408949.2
ENSG00000221886.3,ENST00000408953.3
ENSG00000221837.4,ENST00000397911.3
ENSG00000221926.7,ENST00000578237.1
ENSG00000222020.2,ENST00000413029.1
ENSG00000221932.5,ENST00000408930.5
ENSG00000222005.4,ENST00000409912.1
ENSG00000221910.2,ENST00000408955.2
ENSG00000221803.1,ENST00000408876.1
ENSG00000221843.2,ENST00000408964.2
ENSG00000221813.2,ENST00000408922.2
ENSG00000221946.3,ENST00000270310.2
ENSG00000222001.2,ENST00000409905.1
ENSG00000221955.6,ENST00000393469.4
ENSG00000221844.2,ENST00000416030.1
ENSG00000221953.2,ENST00000408893.2
ENSG00000222019.3,ENST00000517889.1
ENSG00000221883.2,ENST00000408959.2
ENSG00000221806.1,ENST00000408879.1
ENSG00000221995.4,ENST00000359450.6
ENSG00000221818.4,ENST00000520164.1
ENSG00000221972.2,ENST00000408895.2
ENSG00000221817.5,ENST00000442133.4
ENSG00000221914.4,ENST00000315985.7
ENSG00000221909.2,ENST00000449309.1
ENSG00000221954.2,ENST00000335238.4
ENSG00000222022.1,ENST00000409162.1
ENSG00000221890.2,ENST00000333039.2
ENSG00000222017.1,ENST00000409845.1
ENSG00000221996.2,ENST00000408920.2
ENSG00000221923.4,ENST00000422689.2
ENSG00000222000.3,ENST00000409490.1
ENSG00000222004.3,ENST00000409974.3
ENSG00000221878.6,ENST00000406070.2
ENSG00000221879.3,ENST00000436696.2
ENSG00000222014.4,ENST00000410061.2
ENSG00000221931.2,ENST00000327930.2
ENSG00000221900.4,ENST00000408890.4
ENSG00000221870.2,ENST00000408967.2
ENSG00000221880.2,ENST00000344363.5
ENSG00000221983.3,ENST00000442744.2
ENSG00000221819.2,ENST00000408886.2
ENSG00000221821.2,ENST00000408925.2
ENSG00000221864.4,ENST00000360770.3
ENSG00000221968.4,ENST00000278829.2
ENSG00000221971.3,ENST00000427137.1
ENSG00000221804.1,ENST00000408877.1
ENSG00000222009.4,ENST00000450269.1
ENSG00000221838.5,ENST00000359593.4
ENSG00000221829.5,ENST00000378643.3
ENSG00000221988.8,ENST00000361568.2
ENSG00000221809.1,ENST00000408882.1
ENSG00000221802.1,ENST00000408875.1
ENSG00000221840.2,ENST00000319760.6
ENSG00000221930.5,ENST00000592932.1
ENSG00000221845.2,ENST00000408988.2
ENSG00000221859.1,ENST00000380095.1
ENSG00000221891.2,ENST00000408897.2
ENSG00000221826.5,ENST00000327495.5
ENSG00000221938.2,ENST00000408899.2
ENSG00000221801.1,ENST00000408874.1
ENSG00000221962.3,ENST00000408960.3
ENSG00000221947.3,ENST00000408926.3
ENSG00000221836.2,ENST00000408906.2
ENSG00000222024.2,ENST00000416738.1
ENSG00000221857.3,ENST00000592174.1
ENSG00000221869.4,ENST00000408965.3
ENSG00000222012.1,ENST00000409610.1
ENSG00000221978.7,ENST00000400809.3
ENSG00000222018.1,ENST00000410005.1
ENSG00000222011.4,ENST00000413034.2
ENSG00000221882.2,ENST00000408891.2
ENSG00000222164.1,ENST00000410232.1
ENSG00000222213.1,ENST00000410281.1
ENSG00000222133.1,ENST00000410201.1
ENSG00000222040.3,ENST00000409345.3
ENSG00000222080.1,ENST00000410148.1
ENSG00000222072.1,ENST00000410140.1
ENSG00000222197.1,ENST00000410265.1
ENSG00000222030.1,ENST00000409590.1
ENSG00000222066.1,ENST00000410134.1
ENSG00000222043.2,ENST00000428541.1
ENSG00000222203.1,ENST00000410271.1
ENSG00000222078.1,ENST00000410146.1
ENSG00000222224.1,ENST00000410292.1
ENSG00000222122.1,ENST00000410190.1
ENSG00000222071.1,ENST00000410139.1
ENSG00000222055.1,ENST00000410123.1
ENSG00000222037.5,ENST00000410078.2
ENSG00000222038.3,ENST00000409602.1
ENSG00000222054.1,ENST00000410122.1
ENSG00000222085.1,ENST00000410153.1
ENSG00000222222.1,ENST00000410290.1
ENSG00000222076.1,ENST00000410144.1
ENSG00000222028.2,ENST00000408907.2
ENSG00000222031.1,ENST00000409243.1
ENSG00000222033.1,ENST00000409786.1
ENSG00000222107.1,ENST00000410175.1
ENSG00000222068.1,ENST00000410136.1
ENSG00000222158.1,ENST00000410226.1
ENSG00000222179.1,ENST00000410247.1
ENSG00000222208.1,ENST00000410276.1
ENSG00000222095.1,ENST00000410163.1
ENSG00000222226.1,ENST00000410294.1
ENSG00000222196.2,ENST00000410264.2
ENSG00000222070.1,ENST00000410138.1
ENSG00000222092.1,ENST00000410160.1
ENSG00000222182.1,ENST00000410250.1
ENSG00000222190.1,ENST00000410258.1
ENSG00000222174.1,ENST00000410242.1
ENSG00000222152.1,ENST00000410220.1
ENSG00000222096.1,ENST00000410164.1
ENSG00000222205.1,ENST00000410273.1
ENSG00000222117.1,ENST00000410185.1
ENSG00000222139.1,ENST00000410207.1
ENSG00000222067.1,ENST00000410135.1
ENSG00000222032.1,ENST00000409910.1
ENSG00000222064.1,ENST00000410132.1
ENSG00000222036.3,ENST00000409832.3
ENSG00000222041.6,ENST00000409054.1
ENSG00000222126.1,ENST00000410194.1
ENSG00000222219.1,ENST00000410287.1
ENSG00000222210.1,ENST00000410278.1
ENSG00000222100.1,ENST00000410168.1
ENSG00000222192.1,ENST00000410260.1
ENSG00000222079.1,ENST00000410147.1
ENSG00000222129.1,ENST00000410197.1
ENSG00000222120.1,ENST00000410188.1
ENSG00000222087.1,ENST00000410155.1
ENSG00000222084.1,ENST00000410152.1
ENSG00000222109.1,ENST00000410177.1
ENSG00000222170.1,ENST00000410238.1
ENSG00000222046.2,ENST00000409358.1
ENSG00000222185.1,ENST00000410253.1
ENSG00000222177.1,ENST00000410245.1
ENSG00000222178.1,ENST00000410246.1
ENSG00000222207.1,ENST00000410275.1
ENSG00000222094.1,ENST00000410162.1
ENSG00000222161.1,ENST00000410229.1
ENSG00000222086.1,ENST00000410154.1
ENSG00000222230.1,ENST00000410298.1
ENSG00000222047.4,ENST00000409178.1
ENSG00000222042.1,ENST00000409758.1
ENSG00000222148.1,ENST00000410216.1
ENSG00000222102.1,ENST00000410170.1
ENSG00000222111.1,ENST00000410179.1
ENSG00000222112.1,ENST00000410180.1
ENSG00000222069.1,ENST00000410137.1
ENSG00000222101.1,ENST00000410169.1
ENSG00000222162.1,ENST00000410230.1
ENSG00000222209.1,ENST00000410277.1
ENSG00000222169.1,ENST00000410237.1
ENSG00000222206.1,ENST00000410274.1
ENSG00000222225.1,ENST00000410293.1
ENSG00000222099.1,ENST00000410167.1
ENSG00000222051.1,ENST00000410119.1
ENSG00000222118.1,ENST00000410186.1
ENSG00000222123.1,ENST00000410191.1
ENSG00000222108.1,ENST00000410176.1
ENSG00000222044.1,ENST00000410099.1
ENSG00000222035.2,ENST00000409819.1
ENSG00000222220.1,ENST00000410288.1
ENSG00000222145.1,ENST00000410213.1
ENSG00000222121.1,ENST00000410189.1
ENSG00000222150.1,ENST00000410218.1
ENSG00000222160.1,ENST00000410228.1
ENSG00000222114.1,ENST00000410182.1
ENSG00000222057.1,ENST00000410125.1
ENSG00000222146.1,ENST00000410214.1
ENSG00000222168.1,ENST00000410236.1
ENSG00000222154.1,ENST00000410222.1
ENSG00000222202.1,ENST00000410270.1
ENSG00000222257.1,ENST00000410325.1
ENSG00000222375.1,ENST00000410443.1
ENSG00000222337.1,ENST00000410405.1
ENSG00000222364.1,ENST00000410432.1
ENSG00000222395.1,ENST00000410463.1
ENSG00000222418.1,ENST00000410486.1
ENSG00000222259.1,ENST00000410327.1
ENSG00000222267.1,ENST00000410335.1
ENSG00000222312.1,ENST00000410380.1
ENSG00000222300.1,ENST00000410368.1
ENSG00000222246.1,ENST00000410314.1
ENSG00000222404.1,ENST00000410472.1
ENSG00000222399.1,ENST00000410467.1
ENSG00000222328.1,ENST00000410396.1
ENSG00000222346.1,ENST00000410414.1
ENSG00000222357.1,ENST00000410425.1
ENSG00000222370.1,ENST00000410438.1
ENSG00000222297.1,ENST00000410365.1
ENSG00000222391.1,ENST00000410459.1
ENSG00000222281.1,ENST00000410349.1
ENSG00000222363.1,ENST00000410431.1
ENSG00000222321.1,ENST00000410389.1
ENSG00000222317.1,ENST00000410385.1
ENSG00000222409.1,ENST00000410477.1
ENSG00000222311.1,ENST00000410379.1
ENSG00000222305.1,ENST00000410373.1
ENSG00000222316.1,ENST00000410384.1
ENSG00000222394.1,ENST00000410462.1
ENSG00000222374.1,ENST00000410442.1
ENSG00000222413.1,ENST00000410481.1
ENSG00000222235.1,ENST00000410303.1
ENSG00000222238.1,ENST00000410306.1
ENSG00000222338.1,ENST00000410406.1
ENSG00000222361.1,ENST00000410429.1
ENSG00000222371.1,ENST00000410439.1
ENSG00000222348.1,ENST00000410416.1
ENSG00000222274.1,ENST00000410342.1
ENSG00000222287.1,ENST00000410355.1
ENSG00000222335.1,ENST00000410403.1
ENSG00000222244.1,ENST00000410312.1
ENSG00000222249.1,ENST00000410317.1
ENSG00000222248.1,ENST00000410316.1
ENSG00000222296.1,ENST00000410364.1
ENSG00000222255.1,ENST00000410323.1
ENSG00000222365.1,ENST00000410433.1
ENSG00000222231.1,ENST00000410299.1
ENSG00000222306.1,ENST00000410374.1
ENSG00000222412.1,ENST00000410480.1
ENSG00000222405.1,ENST00000410473.1
ENSG00000222329.1,ENST00000410397.1
ENSG00000222240.1,ENST00000410308.1
ENSG00000222268.1,ENST00000410336.1
ENSG00000222344.1,ENST00000410412.1
ENSG00000222356.1,ENST00000410424.1
ENSG00000222359.1,ENST00000410427.1
ENSG00000222285.1,ENST00000410353.1
ENSG00000222345.1,ENST00000410413.1
ENSG00000222309.1,ENST00000410377.1
ENSG00000222293.1,ENST00000410361.1
ENSG00000222351.1,ENST00000410419.1
ENSG00000222327.1,ENST00000410395.1
ENSG00000222373.1,ENST00000410441.1
ENSG00000222408.1,ENST00000410476.1
ENSG00000222313.1,ENST00000410381.1
ENSG00000222299.1,ENST00000410367.1
ENSG00000222376.1,ENST00000410444.1
ENSG00000222343.1,ENST00000410411.1
ENSG00000222414.1,ENST00000410482.1
ENSG00000222326.1,ENST00000410394.1
ENSG00000222266.1,ENST00000410334.1
ENSG00000222251.1,ENST00000410319.1
ENSG00000222383.1,ENST00000410451.1
ENSG00000222389.1,ENST00000410457.1
ENSG00000222352.1,ENST00000410420.1
ENSG00000222308.1,ENST00000410376.1
ENSG00000222320.1,ENST00000410388.1
ENSG00000222339.1,ENST00000410407.1
ENSG00000222282.1,ENST00000410350.1
ENSG00000222276.1,ENST00000410344.1
ENSG00000222398.1,ENST00000410466.1
ENSG00000222397.1,ENST00000410465.1
ENSG00000222406.1,ENST00000410474.1
ENSG00000222236.1,ENST00000410304.1
ENSG00000222378.1,ENST00000410446.1
ENSG00000222333.1,ENST00000410401.1
ENSG00000222262.1,ENST00000410330.1
ENSG00000222416.1,ENST00000410484.1
ENSG00000222334.3,ENST00000410402.3
ENSG00000222298.1,ENST00000410366.1
ENSG00000222355.1,ENST00000410423.1
ENSG00000222301.1,ENST00000410369.1
ENSG00000222331.1,ENST00000410399.1
ENSG00000222385.1,ENST00000410453.1
ENSG00000222314.1,ENST00000410382.1
ENSG00000222303.1,ENST00000410371.1
ENSG00000222407.1,ENST00000410475.1
ENSG00000222232.1,ENST00000410300.1
ENSG00000222411.1,ENST00000410479.1
ENSG00000222386.1,ENST00000410454.1
ENSG00000222302.1,ENST00000410370.1
ENSG00000222467.1,ENST00000410535.1
ENSG00000222419.1,ENST00000410487.1
ENSG00000222465.1,ENST00000410533.1
ENSG00000222526.1,ENST00000410594.1
ENSG00000222445.1,ENST00000410513.1
ENSG00000222451.1,ENST00000410519.1
ENSG00000222440.1,ENST00000410508.1
ENSG00000222493.1,ENST00000410561.1
ENSG00000222583.1,ENST00000410651.1
ENSG00000222598.1,ENST00000410666.1
ENSG00000222455.1,ENST00000410523.1
ENSG00000222524.1,ENST00000410592.1
ENSG00000222457.1,ENST00000410525.1
ENSG00000222610.1,ENST00000410678.1
ENSG00000222460.1,ENST00000410528.1
ENSG00000222551.1,ENST00000410619.1
ENSG00000222489.1,ENST00000410557.1
ENSG00000222429.1,ENST00000410497.1
ENSG00000222459.1,ENST00000410527.1
ENSG00000222494.1,ENST00000410562.1
ENSG00000222472.1,ENST00000410540.1
ENSG00000222481.1,ENST00000410549.1
ENSG00000222611.1,ENST00000410679.1
ENSG00000222581.1,ENST00000410649.1
ENSG00000222432.1,ENST00000410500.1
ENSG00000222560.1,ENST00000410628.1
ENSG00000222506.1,ENST00000410574.1
ENSG00000222477.1,ENST00000410545.1
ENSG00000222452.1,ENST00000410520.1
ENSG00000222436.1,ENST00000410504.1
ENSG00000222614.1,ENST00000410682.1
ENSG00000222511.1,ENST00000410579.1
ENSG00000222613.1,ENST00000410681.1
ENSG00000222592.1,ENST00000410660.1
ENSG00000222427.1,ENST00000410495.1
ENSG00000222548.2,ENST00000410616.2
ENSG00000222617.1,ENST00000410685.1
ENSG00000222468.1,ENST00000410536.1
ENSG00000222532.1,ENST00000410600.1
ENSG00000222501.1,ENST00000410569.1
ENSG00000222609.1,ENST00000410677.1
ENSG00000222585.1,ENST00000410653.1
ENSG00000222431.1,ENST00000410499.1
ENSG00000222552.1,ENST00000410620.1
ENSG00000222615.1,ENST00000410683.1
ENSG00000222607.1,ENST00000410675.1
ENSG00000222529.1,ENST00000410597.1
ENSG00000222503.1,ENST00000410571.1
ENSG00000222536.1,ENST00000410604.1
ENSG00000222496.1,ENST00000410564.1
ENSG00000222520.1,ENST00000410588.1
ENSG00000222602.1,ENST00000410670.1
ENSG00000222521.1,ENST00000410589.1
ENSG00000222512.1,ENST00000410580.1
ENSG00000222582.1,ENST00000410650.1
ENSG00000222437.1,ENST00000410505.1
ENSG00000222546.1,ENST00000410614.1
ENSG00000222533.1,ENST00000410601.1
ENSG00000222482.1,ENST00000410550.1
ENSG00000222558.1,ENST00000410626.1
ENSG00000222616.1,ENST00000410684.1
ENSG00000222612.1,ENST00000410680.1
ENSG00000222499.1,ENST00000410567.1
ENSG00000222608.1,ENST00000410676.1
ENSG00000222588.1,ENST00000410656.1
ENSG00000222515.1,ENST00000410583.1
ENSG00000222578.1,ENST00000410646.1
ENSG00000222570.1,ENST00000410638.1
ENSG00000222579.1,ENST00000410647.1
ENSG00000222430.1,ENST00000410498.1
ENSG00000222421.1,ENST00000410489.1
ENSG00000222486.1,ENST00000410554.1
ENSG00000222544.1,ENST00000410612.1
ENSG00000222514.1,ENST00000410582.1
ENSG00000222518.1,ENST00000410586.1
ENSG00000222426.1,ENST00000410494.1
ENSG00000222522.1,ENST00000410590.1
ENSG00000222543.1,ENST00000410611.1
ENSG00000222500.1,ENST00000410568.1
ENSG00000222428.1,ENST00000410496.1
ENSG00000222563.1,ENST00000410631.1
ENSG00000222490.1,ENST00000410558.1
ENSG00000222589.1,ENST00000410657.1
ENSG00000222448.1,ENST00000410516.1
ENSG00000222463.1,ENST00000410531.1
ENSG00000222509.1,ENST00000410577.1
ENSG00000222492.3,ENST00000410560.3
ENSG00000222594.1,ENST00000410662.1
ENSG00000222488.1,ENST00000410556.1
ENSG00000222591.1,ENST00000410659.1
ENSG00000222545.1,ENST00000410613.1
ENSG00000222601.1,ENST00000410669.1
ENSG00000222449.1,ENST00000410517.1
ENSG00000222439.1,ENST00000410507.1
ENSG00000222604.1,ENST00000410672.1
ENSG00000222586.1,ENST00000410654.1
ENSG00000222561.1,ENST00000410629.1
ENSG00000222574.1,ENST00000410642.1
ENSG00000222438.1,ENST00000410506.1
ENSG00000222596.1,ENST00000410664.1
ENSG00000222776.1,ENST00000410844.1
ENSG00000222693.1,ENST00000410761.1
ENSG00000222795.1,ENST00000410863.1
ENSG00000222713.1,ENST00000410781.1
ENSG00000222743.1,ENST00000410811.1
ENSG00000222826.1,ENST00000410894.1
ENSG00000222685.1,ENST00000410753.1
ENSG00000222663.1,ENST00000410731.1
ENSG00000222778.1,ENST00000410846.1
ENSG00000222767.1,ENST00000410835.1
ENSG00000222722.1,ENST00000410790.1
ENSG00000222765.1,ENST00000410833.1
ENSG00000222790.1,ENST00000410858.1
ENSG00000222624.1,ENST00000410692.1
ENSG00000222821.1,ENST00000410889.1
ENSG00000222714.1,ENST00000410782.1
ENSG00000222719.1,ENST00000410787.1
ENSG00000222682.1,ENST00000410750.1
ENSG00000222675.1,ENST00000410743.1
ENSG00000222715.1,ENST00000410783.1
ENSG00000222686.1,ENST00000410754.1
ENSG00000222783.1,ENST00000410851.1
ENSG00000222849.1,ENST00000410917.1
ENSG00000222744.1,ENST00000410812.1
ENSG00000222755.1,ENST00000410823.1
ENSG00000222729.1,ENST00000410797.1
ENSG00000222761.1,ENST00000410829.1
ENSG00000222835.1,ENST00000410903.1
ENSG00000222730.1,ENST00000410798.1
ENSG00000222784.1,ENST00000410852.1
ENSG00000222808.1,ENST00000410876.1
ENSG00000222845.1,ENST00000410913.1
ENSG00000222774.1,ENST00000410842.1
ENSG00000222844.1,ENST00000410912.1
ENSG00000222652.1,ENST00000410720.1
ENSG00000222726.1,ENST00000410794.1
ENSG00000222788.1,ENST00000410856.1
ENSG00000222805.1,ENST00000410873.1
ENSG00000222787.1,ENST00000410855.1
ENSG00000222832.1,ENST00000410900.1
ENSG00000222724.1,ENST00000410792.1
ENSG00000222629.1,ENST00000410697.1
ENSG00000222736.1,ENST00000410804.1
ENSG00000222717.1,ENST00000410785.1
ENSG00000222658.1,ENST00000410726.1
ENSG00000222666.1,ENST00000410734.1
ENSG00000222727.1,ENST00000410795.1
ENSG00000222649.1,ENST00000410717.1
ENSG00000222635.1,ENST00000410703.1
ENSG00000222644.1,ENST00000410712.1
ENSG00000222810.1,ENST00000410878.1
ENSG00000222750.1,ENST00000410818.1
ENSG00000222740.1,ENST00000410808.1
ENSG00000222679.1,ENST00000410747.1
ENSG00000222834.1,ENST00000410902.1
ENSG00000222791.1,ENST00000410859.1
ENSG00000222631.2,ENST00000410699.2
ENSG00000222636.1,ENST00000410704.1
ENSG00000222667.1,ENST00000410735.1
ENSG00000222806.1,ENST00000410874.1
ENSG00000222626.1,ENST00000410694.1
ENSG00000222643.1,ENST00000410711.1
ENSG00000222627.1,ENST00000410695.1
ENSG00000222659.1,ENST00000410727.1
ENSG00000222764.1,ENST00000410832.1
ENSG00000222831.1,ENST00000410899.1
ENSG00000222664.1,ENST00000410732.1
ENSG00000222678.1,ENST00000410746.1
ENSG00000222691.1,ENST00000410759.1
ENSG00000222630.1,ENST00000410698.1
ENSG00000222733.1,ENST00000410801.1
ENSG00000222800.1,ENST00000410868.1
ENSG00000222698.1,ENST00000410766.1
ENSG00000222683.1,ENST00000410751.1
ENSG00000222760.1,ENST00000410828.1
ENSG00000222623.1,ENST00000410691.1
ENSG00000222701.1,ENST00000410769.1
ENSG00000222705.1,ENST00000410773.1
ENSG00000222651.1,ENST00000410719.1
ENSG00000222838.1,ENST00000410906.1
ENSG00000222677.1,ENST00000410745.1
ENSG00000222706.1,ENST00000410774.1
ENSG00000222692.1,ENST00000410760.1
ENSG00000222650.1,ENST00000410718.1
ENSG00000222747.1,ENST00000410815.1
ENSG00000222770.1,ENST00000410838.1
ENSG00000222796.1,ENST00000410864.1
ENSG00000222732.1,ENST00000410800.1
ENSG00000222640.1,ENST00000410708.1
ENSG00000222721.1,ENST00000410789.1
ENSG00000222749.1,ENST00000410817.1
ENSG00000222777.1,ENST00000410845.1
ENSG00000222833.1,ENST00000410901.1
ENSG00000222704.1,ENST00000410772.1
ENSG00000222647.1,ENST00000410715.1
ENSG00000222792.1,ENST00000410860.1
ENSG00000222741.1,ENST00000410809.1
ENSG00000222720.1,ENST00000410788.1
ENSG00000222670.2,ENST00000410738.2
ENSG00000222842.1,ENST00000410910.1
ENSG00000223013.1,ENST00000411081.1
ENSG00000223030.1,ENST00000411098.1
ENSG00000223026.1,ENST00000411094.1
ENSG00000223019.1,ENST00000411087.1
ENSG00000223024.1,ENST00000411092.1
ENSG00000222880.1,ENST00000410948.1
ENSG00000222972.1,ENST00000411040.1
ENSG00000222969.1,ENST00000411037.1
ENSG00000222955.1,ENST00000411023.1
ENSG00000223059.1,ENST00000411127.1
ENSG00000223044.1,ENST00000411112.1
ENSG00000222952.1,ENST00000411020.1
ENSG00000222987.1,ENST00000411055.1
ENSG00000223029.1,ENST00000411097.1
